subid,date,start_time,end_time,finished,mturkcode,characterL,characterR,condition,happy: characterL,depressed: characterL,fear: characterL,angry: characterL,calm: characterL,sounds: characterL,seeing: characterL,temperature: characterL,odors: characterL,depth: characterL,computations: characterL,thoughts: characterL,reasoning: characterL,remembering: characterL,beliefs: characterL,hungry: characterL,tired: characterL,pain: characterL,nauseated: characterL,safe: characterL,love: characterL,recognizing: characterL,communicating: characterL,guilt: characterL,disrespected: characterL,free_will: characterL,choices: characterL,self_restraint: characterL,intentions: characterL,goal: characterL,conscious: characterL,self_aware: characterL,desires: characterL,embarrassed: characterL,emo_recog: characterL,joy: characterL,morality: characterL,personality: characterL,pleasure: characterL,pride: characterL,CATCH: characterL,happy: characterR,depressed: characterR,fear: characterR,angry: characterR,calm: characterR,sounds: characterR,seeing: characterR,temperature: characterR,odors: characterR,depth: characterR,computations: characterR,thoughts: characterR,reasoning: characterR,remembering: characterR,beliefs: characterR,hungry: characterR,tired: characterR,pain: characterR,nauseated: characterR,safe: characterR,love: characterR,recognizing: characterR,communicating: characterR,guilt: characterR,disrespected: characterR,free_will: characterR,choices: characterR,self_restraint: characterR,intentions: characterR,goal: characterR,conscious: characterR,self_aware: characterR,desires: characterR,embarrassed: characterR,emo_recog: characterR,joy: characterR,morality: characterR,personality: characterR,pleasure: characterR,pride: characterR,CATCH: characterR,yob,gender,race_asian_east,race_asian_south,race_asian_other,race_black,race_hispanic,race_middle_eastern,race_native_american,race_pac_islander,race_white,race_other_prefno,religion_buddhism,religion_christianity,religion_hinduism,religion_islam,religion_jainism,religion_judaism,religion_sikhism,religion_other,religion_none,religion_prefno,feedback,display_order1,display_order2
R_3RgOmbwO1wQd6F4,1/9/16,5:09:16 PM,5:13:58 PM,1,342414976,beetle,robot,beetle_robot,5,2,7,5,7,7,7,7,7,7,2,7,7,7,2,7,7,7,7,5,2,3,5,3,2,5,7,1,4,7,7,3,6,2,3,7,3,5,5,3,5,1,1,1,1,1,7,7,7,7,7,7,6,7,7,1,1,1,1,1,1,1,7,7,1,1,1,7,1,2,2,1,2,1,1,5,1,4,1,1,1,5,1988,1,,,,,,,,,1,,,1,,,,,,,,,I liked the remark about not doing my own experimental research in the 60 minutes I had to do this survey. It gave me a guffaw. ,FL_8,2|32|34|3|40|12|14|30|20|29|27|39|15|22|7|8|24|26|9|25|36|6|16|28|1|38|42|21|35|11|23|31|13|18|19|17|10|41|37|4|5
R_1OODf8wiPKBYbM7,1/9/16,5:07:12 PM,5:14:05 PM,1,925757221,beetle,robot,beetle_robot,5,4,7,6,6,7,7,7,7,5,1,6,5,6,1,7,7,7,6,6,4,6,5,2,2,6,7,2,6,5,7,4,6,1,4,6,1,6,6,2,5,1,1,1,1,1,7,7,6,3,6,7,4,6,6,1,1,1,1,1,1,1,6,7,1,1,1,6,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1967,2,,,,,,,,,1,,,1,,,,,,,,,none,FL_8,34|30|15|37|19|14|13|40|22|41|27|9|1|10|7|6|42|29|21|17|38|4|16|35|5|36|31|24|26|25|2|20|12|11|39|23|3|18|32|8|28
R_1DqAoLB0KtKhgI2,1/9/16,5:07:29 PM,5:14:07 PM,1,601666747,beetle,robot,beetle_robot,1,1,7,1,1,7,6,7,6,6,1,1,4,6,2,6,6,7,3,2,1,2,2,1,1,1,6,1,1,3,3,2,1,1,1,2,1,3,1,2,5,1,1,1,1,1,7,6,7,6,5,7,2,6,6,1,1,1,1,1,2,1,6,5,1,1,1,6,3,3,3,2,2,2,1,2,2,3,2,1,1,5,1979,1,1,,,,,,,,,,,1,,,,,,,,,,FL_8,22|19|13|10|2|37|27|3|17|9|16|7|21|18|39|30|6|15|36|24|4|42|20|1|25|26|34|5|28|35|29|11|40|38|12|14|41|32|31|23|8
R_3prrf05Y29EbMzu,1/9/16,5:04:52 PM,5:14:11 PM,1,786118357,beetle,robot,beetle_robot,1,1,7,1,6,7,7,7,7,7,4,7,6,7,1,7,7,7,7,7,7,7,7,1,1,7,7,5,7,7,7,7,7,1,7,4,1,7,7,1,5,1,1,1,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,7,7,1,1,7,7,1,7,7,7,7,1,1,7,1,7,7,1,1,5,1990,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,20|3|37|31|16|38|11|10|19|7|34|27|35|2|25|41|40|32|30|24|1|12|23|14|5|39|22|8|21|18|26|9|36|15|28|42|4|13|6|29|17
R_2CsmPnbWSPsrGpX,1/9/16,5:07:47 PM,5:14:15 PM,1,959256406,beetle,robot,beetle_robot,2,2,6,3,2,7,7,7,7,2,1,2,2,3,1,7,7,7,2,5,1,1,1,1,1,7,5,2,5,2,2,1,5,1,1,2,1,1,2,1,5,1,1,1,1,1,7,7,7,3,7,7,1,4,7,2,1,1,1,1,3,1,7,7,1,1,5,6,2,5,7,1,2,1,1,1,1,3,2,1,1,5,1989,2,,,,,,,,,1,,,1,,,,,,,,,Thank you,FL_8,26|17|40|8|29|23|18|34|2|11|10|4|9|35|13|21|38|28|39|7|32|20|6|27|42|1|3|36|19|31|12|14|37|24|16|15|25|41|30|5|22
R_3pbDySVHE7o9N2X,1/9/16,5:10:36 PM,5:14:18 PM,1,801697144,beetle,robot,beetle_robot,2,2,7,3,6,7,7,7,7,5,1,3,5,3,1,7,7,5,4,4,1,3,5,1,1,5,5,1,2,3,7,2,4,1,1,1,1,3,4,1,5,1,1,1,1,1,7,6,5,4,7,7,1,6,6,1,1,1,1,1,1,1,5,6,1,1,1,7,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1973,2,,,,1,,,,,,,,,,,,,,,1,,,FL_8,6|18|17|40|21|39|24|13|16|42|2|3|5|14|26|11|7|1|36|30|12|28|15|10|23|22|19|29|37|4|9|35|8|20|25|34|32|27|31|41|38
R_yUV89PNtKjcXfLH,1/9/16,5:07:36 PM,5:14:20 PM,1,391085954,beetle,robot,beetle_robot,1,1,5,2,1,5,6,5,4,4,1,1,2,4,1,6,3,7,1,4,1,3,4,1,1,3,5,1,5,5,7,3,5,1,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,5,1988,2,,,,,,,,,1,,,,,,,,,,1,,"I was unsure as to what the robot's size and function was, so I answered the questions based solely on the picture and my assumptions on it.",FL_8,32|30|13|16|3|29|39|40|36|9|11|24|23|22|20|34|18|10|14|25|19|17|21|38|1|2|15|41|27|37|5|7|12|42|31|4|26|6|8|28|35
R_sdRi4PKB14LVerD,1/9/16,5:04:31 PM,5:14:23 PM,1,613853898,beetle,robot,beetle_robot,1,1,6,1,4,7,2,7,4,6,1,2,1,6,1,7,6,2,1,5,1,1,7,1,3,5,7,1,6,6,7,1,2,1,1,1,5,1,4,1,5,1,1,1,1,1,7,6,7,4,5,7,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,6,1,4,5,1,1,1,1,1,1,3,1,1,1,5,1969,1,,,,,1,,,,,,,,,,,,,,1,,,FL_8,29|38|25|3|13|32|35|12|20|24|11|2|6|10|8|22|36|15|30|28|27|14|21|26|40|23|39|16|31|1|42|34|18|7|19|37|41|17|5|4|9
R_3qW0r8avhQwValG,1/9/16,5:11:05 PM,5:14:26 PM,1,899962594,robot,beetle,robot_beetle,1,1,1,1,1,3,7,4,1,1,7,2,1,3,1,1,1,1,1,7,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,7,7,7,7,6,2,2,1,5,1,7,7,7,5,7,1,1,3,1,1,4,4,2,4,5,7,1,6,1,1,4,2,1,1,1,5,1996,1,1,,,,,,,,,,,1,,,,,,,,,,FL_10,14|20|8|3|30|31|18|15|17|41|6|34|26|16|37|28|35|38|19|23|9|10|27|25|42|5|39|24|11|7|32|12|22|13|4|2|29|21|36|40|1
R_1pT0kO3lcaylvc6,1/9/16,5:09:45 PM,5:14:29 PM,1,801023882,robot,beetle,robot_beetle,1,1,5,3,5,7,7,5,7,5,7,5,4,6,4,1,1,1,1,5,1,6,6,1,2,6,6,1,6,5,6,6,6,1,2,1,3,4,2,1,5,2,1,6,5,6,7,6,6,6,4,1,6,4,7,2,7,5,7,2,6,3,7,3,1,1,6,6,6,6,6,6,6,6,1,1,1,2,2,3,2,5,1994,1,1,,,1,,,,,,,,1,,,,,,,,,N/A,FL_10,19|15|27|4|17|38|29|30|20|28|41|18|5|6|21|40|32|16|35|9|8|10|25|1|42|13|26|37|2|12|34|22|31|3|14|39|36|7|24|11|23
R_2tqZNiXMfejatYt,1/9/16,5:09:06 PM,5:14:31 PM,1,130236492,robot,beetle,robot_beetle,1,1,1,4,1,5,5,5,5,1,1,4,2,7,2,1,3,2,1,3,3,6,7,1,1,1,3,2,3,5,4,1,1,2,4,1,3,4,1,1,5,1,1,1,1,1,6,6,5,5,1,1,1,1,1,1,5,5,5,1,1,1,5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1980,1,,,,,,,,,1,,,1,,,,,,,,,,FL_10,36|20|34|3|32|5|42|29|25|26|41|11|23|17|38|16|21|14|37|10|4|35|22|24|19|40|31|28|18|9|15|30|13|8|2|12|39|1|7|27|6
R_0Ur8Qs6mET9pqsV,1/9/16,5:08:40 PM,5:14:34 PM,1,424317682,beetle,robot,beetle_robot,4,4,7,5,5,7,7,7,7,7,5,7,6,6,3,7,7,7,4,7,4,5,5,3,3,7,7,3,7,7,7,7,7,3,4,4,4,6,7,3,5,1,1,1,1,1,7,7,4,2,5,7,4,6,6,1,1,1,1,1,1,1,6,5,1,1,1,4,2,1,5,1,1,1,1,1,1,2,4,1,1,5,1965,1,,,,,,,,,1,,,,,,,,,,1,,Everything was clear. No issues.,FL_8,5|6|8|34|1|27|21|19|40|18|29|39|23|35|9|12|20|16|10|7|11|38|32|37|30|36|15|42|24|14|28|26|2|4|31|17|25|22|3|41|13
R_3fNXapEJe4xuLJf,1/9/16,5:09:08 PM,5:14:36 PM,1,594596011,robot,beetle,robot_beetle,1,1,1,1,1,4,3,5,1,4,7,3,4,7,1,1,1,1,1,1,1,3,4,1,1,1,4,1,1,6,1,1,1,1,1,1,2,1,1,1,5,5,3,7,7,7,6,5,7,6,6,2,4,4,5,4,7,7,7,4,6,5,4,6,3,3,7,7,5,7,6,3,4,7,2,5,4,3,5,6,4,5,1964,2,,,,,,,,,1,,1,,,,,,,,,,good luck with your work,FL_10,17|34|15|27|5|9|7|13|16|2|23|26|6|14|36|19|29|1|31|12|3|24|28|30|41|20|4|25|42|8|35|10|32|11|39|21|18|38|22|37|40
R_2EuxbUm3FxG8emy,1/9/16,5:04:53 PM,5:14:40 PM,1,196269484,beetle,robot,beetle_robot,5,5,7,5,6,6,5,4,5,5,2,5,4,5,3,7,6,7,5,4,6,4,3,4,4,7,4,3,6,7,7,5,5,2,4,5,4,7,7,5,5,1,1,1,1,1,7,7,7,1,7,7,1,1,7,1,1,1,1,1,1,1,7,7,1,1,1,4,1,1,7,1,2,1,1,2,1,1,1,1,1,5,1987,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,42|9|22|8|19|23|38|28|13|35|32|34|25|11|24|18|30|40|4|31|3|12|36|41|37|20|15|27|2|26|1|21|10|17|7|5|16|6|29|39|14
R_32W2ghxOtSHcUAl,1/9/16,5:09:05 PM,5:14:48 PM,1,527762578,robot,beetle,robot_beetle,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1974,2,1,,,,,,,,,,,,,,,,,,,1,,FL_10,23|28|16|41|21|22|8|37|35|39|31|2|42|6|15|20|3|40|12|14|36|19|30|5|27|17|29|18|7|9|24|13|25|1|34|4|10|32|11|26|38
R_3TYp3UdkXEyewPr,1/9/16,5:09:28 PM,5:14:50 PM,1,124799756,robot,beetle,robot_beetle,1,1,1,1,1,7,7,1,6,1,6,1,1,6,1,1,1,1,1,1,1,6,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,2,3,2,5,6,7,6,7,4,6,1,2,3,6,1,7,4,6,6,5,4,4,6,1,1,5,6,2,7,6,5,7,6,1,3,5,2,5,6,1,5,1985,1,,,,,,,,,1,,,1,,,,,,,,,,FL_10,11|23|18|5|15|14|2|10|17|26|30|35|40|25|24|31|7|41|12|9|1|38|13|3|36|22|28|19|34|20|39|27|4|37|42|8|16|21|32|29|6
R_2yrBpjJvU9X1Bvt,1/9/16,5:09:13 PM,5:14:56 PM,1,711939791,beetle,robot,beetle_robot,7,1,7,7,7,7,7,7,7,4,1,7,5,6,1,7,7,7,5,7,7,4,4,1,1,7,7,5,5,7,7,5,7,1,1,7,1,4,7,2,5,1,1,1,1,1,5,7,1,1,3,7,3,4,5,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1962,2,,,,,,,,,1,,,1,,,,,,,,,none,FL_8,14|20|11|41|18|12|35|2|26|7|24|40|30|28|1|37|3|16|32|13|23|6|29|17|31|19|36|22|27|25|21|34|10|39|4|5|42|9|8|15|38
R_1jpGnWLo6d6uM7u,1/9/16,5:09:12 PM,5:15:19 PM,1,308022277,beetle,robot,beetle_robot,7,7,7,6,7,7,7,7,7,7,1,7,7,7,2,7,7,7,7,6,6,4,7,6,7,7,7,7,4,7,7,7,7,1,1,6,4,7,7,6,5,1,1,1,1,1,1,1,4,1,1,7,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1950,2,,,,,,,,,1,,,1,,,,,,,,,,FL_8,36|20|30|41|16|5|15|14|22|23|7|28|32|19|25|9|2|4|12|38|11|29|27|40|21|39|3|10|26|18|34|24|6|31|13|35|1|17|8|42|37
R_2qqlv3KstFGy6C5,1/9/16,5:11:00 PM,5:15:24 PM,1,584423787,robot,beetle,robot_beetle,2,1,1,2,4,7,4,7,2,1,7,4,1,7,1,1,1,2,1,1,1,7,7,1,1,1,6,1,7,7,1,1,2,1,1,1,4,2,1,1,5,5,5,5,5,5,5,4,4,5,6,4,5,6,6,6,5,5,5,5,5,3,4,4,5,3,4,4,4,5,6,5,4,6,4,5,5,5,3,5,5,6,1992,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,31|22|27|23|14|1|4|34|18|39|9|11|26|7|25|30|29|5|21|42|24|36|28|2|6|38|3|15|8|37|40|13|32|20|19|16|10|35|17|41|12
R_2ARt7Dx9LCSer3o,1/9/16,5:11:10 PM,5:15:47 PM,1,845766694,beetle,robot,beetle_robot,5,4,4,7,4,7,7,7,7,7,1,7,4,7,7,7,4,7,3,7,4,3,7,4,4,6,7,7,7,7,7,7,7,3,3,3,7,7,3,4,5,5,4,5,5,4,7,7,1,7,7,7,7,7,7,4,1,1,7,2,7,5,6,7,4,4,2,1,3,3,7,2,7,5,5,3,5,4,7,5,5,5,1985,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,40|37|26|3|21|10|19|23|11|42|31|5|35|22|29|14|13|17|16|9|27|8|41|7|2|12|36|34|28|24|15|38|25|18|39|32|20|4|30|6|1
R_3FLipGs6ViizggQ,1/9/16,5:07:57 PM,5:16:09 PM,1,227219161,robot,beetle,robot_beetle,4,2,5,5,3,7,7,7,3,5,7,3,6,6,6,1,2,2,2,2,5,7,7,3,5,2,7,4,6,7,4,4,7,3,2,5,5,4,2,2,5,5,2,7,6,6,7,7,7,6,6,1,6,3,6,2,7,7,7,7,7,4,4,7,1,5,7,7,5,4,7,7,2,7,1,2,6,1,5,6,2,5,1991,2,,,,1,,,,,,,,1,,,,,,,,,,FL_10,9|5|41|36|26|20|40|6|2|39|35|21|1|25|13|11|15|32|16|4|23|3|22|10|14|12|19|24|28|29|42|18|31|7|30|17|27|34|38|37|8
R_272IEWuOuRQPxrF,1/9/16,5:07:31 PM,5:16:10 PM,1,165941145,robot,beetle,robot_beetle,2,2,2,2,2,2,2,1,1,5,7,1,2,2,1,1,1,1,2,2,2,3,2,2,2,1,5,2,2,2,2,1,2,2,4,2,1,2,1,2,5,2,2,3,2,2,5,7,5,3,3,1,5,2,2,1,3,3,7,4,2,4,1,1,2,2,7,4,2,4,4,7,1,6,2,2,2,1,3,1,3,5,1991,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,36|29|2|4|7|13|28|30|21|35|19|42|10|3|24|31|41|18|8|26|39|27|22|9|32|38|6|20|5|11|23|17|16|40|15|12|14|37|34|25|1
R_1flrJwhVxbW5Qj1,1/9/16,5:06:39 PM,5:16:12 PM,1,936214101,robot,beetle,robot_beetle,1,1,1,4,1,7,7,7,1,7,7,1,4,7,1,1,1,1,1,1,4,7,7,1,1,1,6,4,7,7,4,1,4,1,4,4,1,6,4,1,5,1,1,4,1,6,7,7,7,7,6,1,4,1,4,1,7,1,7,6,1,2,2,6,1,2,7,7,1,7,7,7,7,4,2,1,4,1,1,6,4,5,1974,2,,,,,,,,,1,,,1,,,,,,,,,"I chose the middle ground answers for the Robot because though it lacks the ability to feel, the robot could be programmed to simulate feeling or emotion. The middle ground answers for the beetle were given because I just didn't know.  ",FL_10,15|19|40|22|25|35|7|28|10|32|37|13|4|31|26|38|27|42|20|18|36|6|8|23|12|34|11|3|21|16|30|41|5|2|39|14|1|29|9|17|24
R_1GyahHW579DsQfF,1/9/16,5:07:36 PM,5:16:15 PM,1,248974177,robot,beetle,robot_beetle,1,1,1,1,1,7,7,7,7,7,7,2,1,6,5,1,1,1,1,1,1,6,3,1,1,1,1,1,2,7,2,1,1,1,3,1,4,2,1,1,5,2,2,6,1,4,7,7,6,7,6,3,4,2,5,4,7,6,6,3,4,3,3,2,1,2,4,5,1,5,7,4,1,5,1,1,3,2,2,3,3,5,1978,1,,,,,,,,,1,,,,,,,,,,1,,Thanks!,FL_10,25|11|19|39|21|41|37|9|15|7|38|30|23|4|6|10|17|12|2|27|29|18|35|24|28|1|22|40|14|32|26|16|42|31|36|3|8|5|13|34|20
R_1PTM0BVhoFYJP4G,1/9/16,5:14:45 PM,5:16:15 PM,1,492831957,robot,beetle,robot_beetle,6,2,2,5,2,2,2,2,2,2,2,2,2,2,5,6,2,2,2,2,2,2,7,2,2,2,2,6,2,2,2,2,2,7,2,5,6,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,4,2,2,2,2,5,3,6,2,1987,1,,,,,,,,,1,,,,,,,,,,1,,,FL_10,24|12|11|5|31|14|27|6|37|23|13|40|19|7|18|20|32|21|22|3|2|30|36|35|1|41|4|15|34|9|25|38|8|42|26|10|17|29|16|39|28
R_b3kX1fLGK9EMcV7,1/9/16,5:12:06 PM,5:16:39 PM,1,874081484,robot,beetle,robot_beetle,1,1,1,1,1,2,3,2,2,2,3,1,1,2,1,2,1,1,1,1,1,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,3,2,3,3,3,3,2,1,1,1,2,1,2,2,3,1,3,1,3,4,1,1,1,4,1,2,1,1,1,1,1,1,2,1,1,1,1,5,1963,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,27|23|37|22|32|34|31|36|39|26|17|8|5|29|16|19|18|24|1|2|7|11|14|4|25|3|13|10|6|15|35|21|30|41|12|38|20|42|9|40|28
R_3iyj9cvuR9OWDV6,1/9/16,5:10:36 PM,5:16:41 PM,1,846412067,beetle,robot,beetle_robot,4,2,5,4,6,6,6,5,5,5,1,6,3,4,3,7,6,5,4,7,3,4,5,2,2,5,6,5,5,7,7,4,4,2,3,4,2,5,4,3,5,1,1,1,1,4,5,5,1,1,5,7,1,2,3,1,1,1,1,1,1,1,5,5,1,1,1,2,5,2,4,3,2,1,1,1,1,1,4,1,1,5,1978,2,,,,,,,,,1,,,1,,,,,,,,,,FL_8,41|13|18|36|10|24|3|7|35|2|26|16|6|27|14|8|9|1|39|23|22|19|42|15|29|32|37|31|11|12|38|5|28|21|4|40|34|20|17|25|30
R_3e3ToGgPzqomYDx,1/9/16,5:09:07 PM,5:16:42 PM,1,465596714,robot,beetle,robot_beetle,1,1,1,1,1,5,6,2,1,3,6,1,1,2,1,1,1,1,1,1,1,4,5,1,1,1,6,1,1,1,1,1,1,1,2,1,1,2,1,1,5,2,1,3,1,3,7,7,7,7,4,4,4,2,6,1,7,3,5,2,7,3,4,3,2,1,6,7,1,6,3,2,1,3,1,1,3,1,3,3,1,5,1995,1,,,,,,,,,1,,,,,,,,,,1,,,FL_10,21|20|40|42|26|7|27|24|32|11|17|13|16|29|37|8|3|12|39|19|36|35|2|1|31|15|23|28|6|41|4|25|22|10|18|14|9|30|34|5|38
R_2E5dXNgLrtHeMjG,1/9/16,5:11:30 PM,5:16:44 PM,1,927300522,beetle,robot,beetle_robot,6,1,6,5,5,7,7,6,6,7,1,6,6,6,6,7,7,7,5,6,6,6,6,5,7,5,7,1,5,6,7,6,5,6,6,5,6,5,5,1,5,1,1,1,1,1,5,1,1,1,7,7,1,7,4,1,1,1,1,1,1,1,5,1,1,1,1,7,1,5,1,1,1,1,1,1,1,2,1,1,1,5,1988,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,17|30|10|25|11|41|2|13|31|36|27|42|23|5|32|6|4|39|15|22|28|14|37|40|29|34|3|18|38|8|16|24|9|20|1|7|12|26|21|35|19
R_3HAkx8iKOhqf5bd,1/9/16,5:13:14 PM,5:17:07 PM,1,302223526,robot,beetle,robot_beetle,1,1,1,1,7,7,7,6,5,6,7,1,7,6,1,1,1,1,1,1,1,7,6,1,1,1,5,5,1,5,1,1,1,1,3,1,2,1,1,1,5,5,5,5,5,4,4,5,4,5,4,1,5,5,3,3,6,5,7,6,6,3,4,5,5,3,5,4,5,5,5,6,3,5,2,3,3,3,3,5,4,5,1993,2,1,,,,,,,,,,,,,,,,,,1,,,FL_10,14|42|8|21|10|5|36|40|1|17|4|19|16|27|2|30|28|31|9|3|13|26|6|37|15|35|18|12|23|29|38|41|32|11|39|7|22|34|24|25|20
R_31NjU8gwHnCBGX7,1/9/16,5:12:46 PM,5:17:18 PM,1,457677809,beetle,robot,beetle_robot,5,3,5,5,5,7,7,7,7,6,2,5,4,5,3,7,5,5,5,5,5,5,5,3,3,7,6,1,6,7,7,6,6,3,5,3,3,4,5,5,5,1,1,1,1,1,7,3,7,1,6,7,2,5,6,2,1,1,1,1,1,1,3,7,2,2,3,2,7,3,7,1,3,2,2,2,1,3,6,1,1,5,1985,2,,,,,,,,,1,,,1,,,,,,,,,,FL_8,28|31|37|20|19|29|42|16|22|2|7|23|32|24|15|6|30|26|38|12|8|40|18|34|39|17|25|13|9|35|11|10|41|1|4|5|21|14|27|3|36
R_1Org6Y66ErvjuXl,1/9/16,5:13:24 PM,5:17:25 PM,1,209849346,robot,beetle,robot_beetle,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,7,7,7,7,7,7,7,1,7,1,7,1,7,7,7,1,7,1,7,1,1,1,7,7,1,7,7,7,7,7,1,1,1,1,1,7,1,5,1993,1,,,,,,,,,1,,,1,,,,,,,,,It was put together well.,FL_10,11|28|21|37|14|3|24|19|25|17|7|26|22|35|27|32|39|20|34|36|6|29|9|5|31|40|23|30|41|15|13|38|1|16|12|42|2|8|18|4|10
R_12mWnfQ8lq3rqEt,1/9/16,5:14:15 PM,5:17:32 PM,1,946965646,beetle,robot,beetle_robot,7,1,7,7,7,7,7,7,7,1,7,7,7,1,1,7,7,7,1,7,1,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,1,7,1,7,5,1,1,1,1,1,7,7,1,7,1,7,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,1,7,7,1,1,1,1,1,1,1,7,1,1,5,1985,2,,,,,,,,1,1,,,,,,,,,,1,,,FL_8,34|30|37|1|15|10|9|32|11|39|26|23|29|35|21|40|2|16|28|27|20|19|38|24|14|7|6|22|13|8|17|12|18|41|4|42|5|25|3|31|36
R_11dyJ9RikNAjcDF,1/9/16,5:04:48 PM,5:17:53 PM,1,928633174,robot,beetle,robot_beetle,4,1,1,1,5,6,7,1,1,1,5,5,3,6,6,6,1,1,1,7,7,7,4,1,1,5,7,1,4,5,7,5,5,1,5,7,1,6,7,7,2,7,2,1,1,7,6,7,1,1,1,7,5,3,6,6,5,1,1,1,7,7,7,3,1,1,6,7,1,4,7,7,5,6,1,6,7,1,7,7,7,6,1074,1,,,,,,,,,1,,,,,,,1,,,,,None at all,FL_10,16|42|32|36|34|12|15|14|6|2|39|17|5|30|11|26|4|1|18|13|31|25|3|41|40|10|28|20|37|23|22|7|29|9|19|8|27|24|21|38|35
R_vCaZSkDNiZ2KZX3,1/9/16,5:13:34 PM,5:17:54 PM,1,752837478,robot,beetle,robot_beetle,4,5,3,5,4,6,5,4,3,5,5,5,5,3,3,4,5,4,5,3,3,5,4,3,4,4,4,3,3,5,3,6,4,3,3,6,5,6,3,3,5,4,3,3,5,5,4,5,5,3,4,4,3,4,4,6,5,4,3,5,3,5,4,5,4,5,3,4,5,3,3,3,3,4,4,4,5,3,4,5,5,5,1985,1,,,,,,,,,1,,,1,,,,,,,,,,FL_10,32|40|17|6|12|8|42|9|1|18|15|41|22|28|26|27|3|19|13|31|16|35|10|29|23|14|7|5|39|11|38|21|25|24|2|37|34|4|30|36|20
R_2WCpjV6edfRxQ7O,1/9/16,5:11:55 PM,5:17:58 PM,1,925194329,beetle,robot,beetle_robot,6,1,5,2,4,3,5,4,6,6,1,2,2,5,1,5,4,4,2,3,3,4,4,2,1,5,6,4,4,1,4,4,4,1,2,5,2,4,5,2,4,4,6,5,5,6,6,3,5,6,4,5,3,7,3,3,3,6,4,5,4,4,6,3,6,6,5,5,4,6,7,4,5,4,6,4,3,5,4,2,5,4,1980,1,,,,,,,,,1,,,1,,,,,,,,,,FL_8,1|7|40|37|34|14|3|10|16|21|23|20|41|12|28|32|36|19|39|15|4|42|27|26|18|22|29|38|35|8|6|5|24|2|31|9|17|13|25|30|11
R_1pGoQgXNnYunFgO,1/9/16,5:11:34 PM,5:18:17 PM,1,336053819,robot,beetle,robot_beetle,1,1,1,1,1,7,5,6,5,4,7,1,5,6,1,1,1,1,1,1,1,6,7,1,1,1,7,3,2,5,1,1,1,1,1,1,2,3,1,1,5,1,1,1,1,1,4,7,5,5,5,1,1,2,3,1,5,2,2,2,3,1,4,3,1,1,1,7,2,2,4,1,1,3,1,1,1,1,2,1,1,5,1965,2,1,,,,,,,,,,,1,,,,,,,,,,FL_10,28|35|20|27|12|30|19|39|29|6|3|10|17|25|24|21|42|13|22|4|18|32|14|5|36|31|23|1|11|15|34|9|8|41|26|37|7|2|38|40|16
R_3LXS5wBqTp5Nin9,1/9/16,5:12:42 PM,5:18:19 PM,1,976221711,robot,beetle,robot_beetle,1,1,1,1,1,1,3,6,1,4,6,1,3,1,1,1,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,3,1,1,3,1,3,1,1,1,5,1,1,1,1,1,5,4,6,6,1,1,1,1,1,1,6,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1965,1,,,,,,,,,1,,,,,,,,,,1,,"All went well with no problems, thank you.",FL_10,35|38|32|36|20|34|27|31|13|3|4|12|2|25|39|23|7|41|5|14|21|24|40|28|26|11|1|19|9|29|16|8|18|37|30|17|10|42|22|15|6
